"Abbeville, LA",29.967602,-92.098219
"Laurel, MS",31.69063,-89.158354
"Laurinburg, NC",34.76428,-79.472888
"Lawrence, KS",38.955611,-95.259337
"Lawrenceburg, TN",35.24604,-87.331029
"Lawton, OK",34.618348,-98.416482
"Lebanon, MO",37.669549,-92.660851
"Lebanon, NH",43.64206,-72.314333
"Lebanon, PA",40.351244,-76.405113
"Levelland, TX",33.584715,-102.368383
"Lewisburg, PA",40.9645293,-76.8844101
"Lewisburg, TN",35.450049,-86.795884
"Lewiston, ME",44.082011,-70.18341
"Lewiston, ID",46.389236,-117.027274
"Lewistown, PA",40.615495,-77.564271
"Lexington Park, MD",38.308654,-76.466475
"Lexington, KY",38.023468,-84.495346
"Lexington, NE",40.779099,-99.74358
"Liberal, KS",37.044679,-100.935296
"Lima, OH",40.739655,-84.119864
"Lincoln, IL",40.135405,-89.378653
"Lincoln, NE",40.807124,-96.680368
"Lincolnton, NC",35.474126,-81.230399
"Little Rock, AR",34.756564,-92.321221
"Lock Haven, PA",41.129716,-77.443169
"Logan, UT",41.725005,-111.836455
"Logansport, IN",40.755635,-86.351193
"London, KY",37.054519,-84.08267
"Longview, TX",32.517275,-94.779451
"Longview, WA",46.144537,-122.946359
"Los Alamos, NM",35.890874,-106.290495
"Los Angeles, CA",33.982668,-118.104332
"Louisville/Jefferson County, KY",38.231406,-85.674529
"Lubbock, TX",33.559247,-101.893174
"Lufkin, TX",31.334315,-94.738812
"Lumberton, NC",34.638149,-79.017383
"Lynchburg, VA",37.390809,-79.207053
"Macomb, IL",40.460677,-90.676698
"Macon, GA",32.833366,-83.670808
"Madera, CA",36.971733,-120.06383
"Madison, IN",38.774141,-85.375692
"Madison, WI",43.123585,-89.360564
"Madisonville, KY",37.322816,-87.49367
"Magnolia, AR",33.274019,-93.23365
"Malone, NY",44.867344,-74.30741
"Manchester, NH",42.991043,-71.479666
"Manhattan, KS",39.193681,-96.592549
"Manitowoc, WI",44.116914,-87.653992
"Mankato, MN",44.1667,-93.991385
"Mansfield, OH",40.755177,-82.53038
"Marble Falls, TX",30.577752,-98.279724
"Marinette, WI",45.101353,-87.616729
"Marion, IL",37.7306054,-88.9331256
"Marion, IN",40.543832,-85.661608
"Marion, OH",40.580054,-83.114254
"Marquette, MI",46.536912,-87.399561
"Marshall, MN",44.447097,-95.787581
"Marshall, MO",39.113887,-93.196407
"Marshall, TX",32.535275,-94.352266
"Marshalltown, IA",42.039135,-92.917172
"Marshfield, WI",44.659609,-90.167618
"Martin, TN",36.339789,-88.852831
"Martinsville, VA",36.695383,-79.898099
"Maryville, MO",40.345401,-94.871188
"Mason City, IA",43.149646,-93.195228
"Mayag, PR",18.186579,-67.101134
"Mayfield, KY",36.735426,-88.64227
"Maysville, KY",38.658616,-83.768153
"McAlester, OK",34.930197,-95.75659
"McAllen, TX",26.241434,-98.17489
"McComb, MS",31.249583,-90.454095
"McMinnville, TN",35.684072,-85.784483
"McPherson, KS",38.370945,-97.662215
"Meadville, PA",41.619236,-80.152425
"Medford, OR",42.336442,-122.844238
"Memphis, TN",35.095071,-89.917857
"Menomonie, WI",44.900593,-91.899085
"Merced, CA",37.330955,-120.525712
"Meridian, MS",32.390231,-88.699715
"Merrill, WI",45.181787,-89.694396
"Mexico, MO",39.168802,-91.886869
"Miami, FL",26.175616,-80.231428
"Miami, OK",36.889313,-94.873176
"Michigan City, IN",41.667376,-86.808569
"Middlesborough, KY",36.61802,-83.711058
"Midland, MI",43.616301,-84.219878
"Midland, TX",31.997137,-102.106821
"Milledgeville, GA",33.108299,-83.246751
"Milwaukee, WI",43.055674,-88.100524
"Minden, LA",32.609975,-93.286068
"Mineral Wells, TX",32.808775,-98.098285
"Minneapolis, MN",44.9783,-93.28051
"Minot, ND",48.23388,-101.287744
"Missoula, MT",46.873955,-114.034222
"Mitchell, SD",43.714944,-98.029037
"Moberly, MO",39.417093,-92.43774
"Mobile, AL",30.667393,-88.163449
"Modesto, CA",37.674451,-120.965861
"Monroe, LA",32.521063,-92.117116
"Monroe, MI",41.92097,-83.388802
"Monroe, WI",42.600134,-89.645034
"Montgomery, AL",32.400042,-86.297468
"Montrose, CO",38.481844,-107.873006
"Morehead City, NC",34.740922,-76.8655
"Morgan City, LA",29.69095,-91.190811
"Morgantown, WV",39.641189,-79.926426
"Morristown, TN",36.197981,-83.340893
"Moscow, ID",46.73131,-116.993349
"Moses Lake, WA",47.149902,-119.305972
"Moultrie, GA",31.173919,-83.776561
"Mount Airy, NC",36.507243,-80.614222
"Mount Pleasant, MI",43.591746,-84.759939
"Mount Pleasant, TX",33.166773,-94.97814
"Mount Sterling, KY",38.055763,-83.949327
"Mount Vernon, WA",48.446473,-122.305923
"Mount Vernon, IL",38.3179,-88.918401
"Mount Vernon, OH",40.393212,-82.467943
"Mountain Home, AR",36.344962,-92.376861
"Mountain Home, ID",43.140696,-115.690578
"Muncie, IN",40.197161,-85.403847
"Murray, KY",36.608658,-88.325636
"Muscatine, IA",41.427982,-91.062586
"Muskegon, MI",43.165629,-86.212944
"Muskogee, OK",35.751755,-95.350144
"Myrtle Beach, SC",33.763667,-78.850414
"Nacogdoches, TX",31.611686,-94.654803
"Napa, CA",38.295818,-122.290782
"Naples, FL",26.1420358,-81.7948103
"Nashville, TN",36.128138,-86.681006
"Natchez, MS",31.55913,-91.40513
"Natchitoches, LA",31.754426,-93.083408
"New Bern, NC",35.070213,-77.050418
"New Castle, IN",39.924639,-85.374501
"New Castle, PA",40.994128,-80.340103
"New Haven, CT",41.323002,-72.903346
"New Iberia, LA",30.0035365,-91.8187285
"New Orleans, LA",29.954653,-90.143683
"New Philadelphia, OH",40.49161,-81.444406
"New Ulm, MN",44.308067,-94.46374
"New York, NY",40.718357,-73.970221
"Newberry, SC",34.288752,-81.617768
"Newport, TN",35.972902,-83.167714
"Newton, IA",41.699249,-93.043888
"Niles, MI",41.8297694,-86.2541768
"Nogales, AZ",31.408196,-110.959323
"Norfolk, NE",42.035698,-97.419866
"North Platte, NE",41.133066,-100.782855
"North Port, FL",27.006513,-82.123843
"North Vernon, IN",39.014858,-85.642719
"North Wilkesboro, NC",36.164313,-81.171755
"Norwalk, OH",41.249556,-82.615958
"Norwich, CT",41.396715,-72.073311
"Oak Harbor, WA",48.308868,-122.649637
"Oak Hill, WV",37.9723339,-81.1487136
"Ocala, FL",29.154938,-82.13258
"Ocean City, NJ",39.2776156,-74.5746001
"Ocean Pines, MD",38.380778,-75.128799
"Odessa, TX",31.865173,-102.400678
"Ogden, UT",41.123076,-111.974899
"Ogdensburg, NY",44.697997,-75.478287
"Oil City, PA",41.427195,-79.70993
"Okeechobee, FL",27.237241,-80.81005
"Oklahoma City, OK",35.504826,-97.524305
"Olean, NY",42.085264,-78.424533
"Olympia, WA",47.03549,-122.856411
"Omaha, NE",41.234859,-96.034641
"Oneonta, NY",42.451956,-75.061477
"Ontario, OR",44.023376,-116.988748
"Opelousas, LA",30.535982,-92.084461
"Orangeburg, SC",33.497186,-80.87185
"Orlando, FL",28.584434,-81.411184
"Oshkosh, WI",44.026834,-88.563524
"Oskaloosa, IA",41.292047,-92.650129
"Ottawa, IL",41.35275,-88.837563
"Ottumwa, IA",41.020245,-92.41095
"Owatonna, MN",44.090331,-93.222543
"Owensboro, KY",37.761226,-87.100522
"Owosso, MI",42.994784,-84.16596
"Oxford, MS",34.363786,-89.531314
"Oxnard, CA",34.252307,-119.197945
"Paducah, KY",37.05408,-88.626392
"Pahrump, NV",36.192391,-116.004181
"Palatka, FL",29.635174,-81.652046
"Palestine, TX",31.756601,-95.641311
"Palm Bay, FL",28.188074,-80.673993
"Palm Coast, FL",29.259897,-81.073077
"Pampa, TX",35.545952,-100.963809
"Panama City, FL",30.194089,-85.677271
"Paragould, AR",36.064139,-90.510536
"Paris, TN",36.299873,-88.305087
"Paris, TX",33.664769,-95.528542
"Parkersburg, WV",39.263146,-81.551728
"Parsons, KS",37.341197,-95.269854
"Pascagoula, MS",30.374915,-88.529658
"Payson, AZ",34.24479,-111.327045
"Pecos, TX",31.412033,-103.504973
"Pella, IA",41.402632,-92.919912
"Pendleton, OR",45.666238,-118.801317
"Pensacola, FL",30.48527,-87.253422
"Peoria, IL",40.701811,-89.585277
"Peru, IN",40.748082,-86.08063
"Philadelphia, PA",39.973331,-75.298163
"Phoenix Lake, CA",38.005939,-120.307024
"Phoenix, AZ",33.494067,-111.970041
"Picayune, MS",30.534815,-89.677016
"Pierre Part, LA",29.963222,-91.205815
"Pierre, SD",44.376647,-100.328952
"Pine Bluff, AR",34.218662,-92.038554
"Pittsburg, KS",37.415299,-94.698341
"Pittsburgh, PA",40.456928,-79.950944
"Pittsfield, MA",42.481061,-73.22006
"Plainview, TX",34.193928,-101.713927
"Platteville, WI",42.735231,-90.478039
"Plattsburgh, NY",44.679559,-73.489301
"Plymouth, IN",41.335968,-86.31603
"Pocatello, ID",42.883282,-112.446821
"Point Pleasant, WV",38.8445251,-82.1370889
"Ponca City, OK",36.712489,-97.072442
"Ponce, PR",18.018315,-66.634192
"Pontiac, IL",40.879426,-88.633862
"Poplar Bluff, MO",36.763366,-90.416698
"Port Angeles, WA",48.110278,-123.426196
"Port St. Lucie, FL",27.264481,-80.302952
"Portales, NM",34.178961,-103.338219
"Portland, ME",43.663754,-70.322222
"Portland, OR",45.520404,-122.651087
"Portsmouth, OH",38.752795,-82.952373
"Pottsville, PA",40.689161,-76.180545
"Poughkeepsie, NY",41.553327,-73.984681
"Prescott, AZ",34.5400242,-112.4685025
"Price, UT",39.60748,-110.800997
"Prineville, OR",44.310119,-120.844303
"Providence, RI",41.776323,-71.397401
"Provo, UT",40.27649,-111.734603
"Pueblo, CO",38.278292,-104.640608
"Pullman, WA",46.733104,-117.175341
"Punta Gorda, FL",26.9297836,-82.0453664
"Quincy, IL",39.936081,-91.379314
"Racine, WI",42.735978,-87.837451
"Raleigh, NC",35.765702,-78.66551
"Rapid City, SD",44.0837,-103.244558
"Raymondville, TX",26.463303,-97.779216
"Reading, PA",40.364436,-75.951377
"Red Bluff, CA",40.172317,-122.226848
"Red Wing, MN",44.554442,-92.550637
"Redding, CA",40.579617,-122.363221
"Reno, NV",39.532575,-119.797255
"Rexburg, ID",43.827287,-111.785653
"Richmond, KY",37.747376,-84.305866
"Richmond, IN",39.831084,-84.889711
"Richmond, VA",37.477942,-77.487983
"Rio Grande City, TX",26.375238,-98.850736
"Riverside, CA",33.985049,-117.341972
"Riverton, WY",43.031801,-108.397751
"Roanoke Rapids, NC",36.450617,-77.648931
"Roanoke, VA",37.290783,-79.976293
"Rochelle, IL",41.922219,-89.076322
"Rochester, MN",44.020373,-92.480168
"Rochester, NY",43.137628,-77.568221
"Rock Springs, WY",41.594658,-109.240478
"Rockford, IL",42.295097,-89.010805
"Rockingham, NC",34.914661,-79.744308
"Rockland, ME",44.117087,-69.115876
"Rocky Mount, NC",35.960053,-77.83026
"Rolla, MO",37.943928,-91.762096
"Rome, GA",34.256159,-85.174734
"Roseburg, OR",43.219404,-123.346783
"Roswell, NM",33.366229,-104.527988
"Ruidoso, NM",33.323786,-105.66381
"Russellville, AR",35.275523,-93.131461
"Ruston, LA",32.536112,-92.650303
"Rutland, VT",43.602518,-72.981685
"Sacramento, CA",38.638578,-121.324669
"Safford, AZ",32.836829,-109.745538
"Saginaw, MI",43.43194,-83.981818
"Salem, OR",44.93414,-123.010267
"Salina, KS",38.81492,-97.612054
"Salinas, CA",36.705002,-121.66399
"Salisbury, MD",38.384105,-75.542904
"Salisbury, NC",35.6709727,-80.4742261
"Salt Lake City, UT",40.638204,-111.926483
"San Angelo, TX",31.440632,-100.46049
"San Antonio, TX",29.514979,-98.475643
"San Diego, CA",32.928728,-117.128799
"San Francisco, CA",37.690191,-122.128542
"San Germ, PR",18.067652,-67.078194
"San Jose, CA",37.329845,-121.945145
"San Juan, PR",18.288155,-66.116262
"San Luis Obispo, CA",35.279183,-120.665546
"Sandusky, OH",41.420209,-82.680777
"Sanford, NC",35.461292,-79.172667
"Santa Barbara, CA",34.42747,-119.724102
"Santa Cruz, CA",37.052331,-121.99896
"Santa Fe, NM",35.643611,-106.007728
"Santa Isabel, PR",17.972338,-66.418372
"Santa Rosa, CA",38.444378,-122.740631
"Sault Ste. Marie, MI",46.479105,-84.359754
"Savannah, GA",32.04484,-81.151747
"Sayre, PA",41.978566,-76.522382
"Scottsbluff, NE",41.854912,-103.667671
"Scottsboro, AL",34.649626,-86.035144
"Scottsburg, IN",38.692563,-85.795532
"Scranton, PA",41.24208,-75.927302
"Seaford, DE",38.6412256,-75.6110381
"Searcy, AR",35.242117,-91.707912
"Seattle, WA",47.468576,-122.274888
"Sebastian, FL",27.663455,-80.422527
"Sebring, FL",27.580561,-81.497229
"Sedalia, MO",38.695271,-93.230193
"Selinsgrove, PA",40.7989736,-76.8621935
"Selma, AL",32.410058,-87.034667
"Seneca Falls, NY",42.910622,-76.7966215
"Seneca, SC",34.700163,-82.946019
"Sevierville, TN",35.833885,-83.554496
"Seymour, IN",38.955122,-85.883768
"Shawnee, OK",35.33947,-96.921682
"Sheboygan, WI",43.750796,-87.757742
"Shelby, NC",35.286751,-81.505757
"Shelbyville, TN",35.488424,-86.450477
"Shelton, WA",47.232794,-123.09151
"Sheridan, WY",44.786578,-106.961975
"Sherman, TX",33.683107,-96.582675
"Show Low, AZ",34.236165,-110.054448
"Shreveport, LA",32.487288,-93.756205
"Sidney, OH",40.293747,-84.162927
"Sierra Vista, AZ",31.535568,-110.285492
"Sikeston, MO",36.878681,-89.581255
"Silver City, NM",32.778472,-108.266009
"Silverthorne, CO",39.632711,-106.052257
"Sioux City, IA",42.482033,-96.401323
"Sioux Falls, SD",43.533494,-96.735632
"Snyder, TX",32.71458,-100.9148
"Somerset, KY",37.064952,-84.626263
"Somerset, PA",40.006533,-79.067045
"South Bend, IN",41.714357,-86.201743
"Southern Pines, NC",35.1740471,-79.3922539
"Spartanburg, SC",34.974865,-81.989514
"Spearfish, SD",44.494386,-103.854997
"Spencer, IA",43.143744,-95.156558
"Spirit Lake, IA",43.390905,-95.116367
"Spokane, WA",47.680069,-117.352333
"Springfield, IL",39.786626,-89.642412
"Springfield, MA",42.125901,-72.573958
"Springfield, MO",37.148873,-93.287053
"Springfield, OH",39.93772,-83.81301
"St. Cloud, MN",45.572139,-94.193582
"St. George, UT",37.105622,-113.567422
"St. Joseph, MO",39.75655,-94.830405
"St. Louis, MO",38.630681,-90.341011
"St. Marys, GA",30.779791,-81.608227
"St. Marys, PA",41.421109,-78.535173
"Starkville, MS",33.454952,-88.812822
"State College, PA",40.799259,-77.858037
"Statesboro, GA",32.42663,-81.792528
"Statesville, NC",35.7826363,-80.8872959
"Staunton, VA",38.119039,-78.991274
"Stephenville, TX",32.219277,-98.221125
"Sterling, CO",40.625467,-103.216103
"Sterling, IL",41.788363,-89.696825
"Steubenville, OH",40.3697905,-80.6339638
"Stevens Point, WI",44.511291,-89.551677
"Stillwater, OK",36.120763,-97.072739
"Stockton, CA",37.961908,-121.287516
"Storm Lake, IA",42.643694,-95.202637
"Sturgis, MI",41.795368,-85.419719
"Sulphur Springs, TX",33.129471,-95.604118
"Summerville, GA",34.533981,-85.315801
"Sumter, SC",33.930729,-80.399235
"Sunbury, PA",40.891482,-76.806194
"Susanville, CA",40.409559,-120.636967
"Sweetwater, TX",32.470533,-100.404136
"Syracuse, NY",43.090425,-76.164008
"Tahlequah, OK",35.90573,-94.969646
"Talladega, AL",33.429714,-86.12075
"Tallahassee, FL",30.473181,-84.268853
"Tallulah, LA",32.406005,-91.187177
"Tampa, FL",28.006247,-82.513188
"Taos, NM",36.38809,-105.590557
"Taylorville, IL",39.544988,-89.305778
"Terre Haute, IN",39.514587,-87.374197
"Texarkana, TX",33.438858,-94.071042
"The Dalles, OR",45.605689,-121.185792
"The Villages, FL",28.934084,-81.959943
"Thomaston, GA",32.907686,-84.327881
"Thomasville, NC",35.8826369,-80.0819879
"Thomasville, GA",30.848482,-83.960104
"Tiffin, OH",41.11491,-83.180468
"Tifton, GA",31.452841,-83.513473
"Toccoa, GA",34.566382,-83.319914
"Toledo, OH",41.63967,-83.613945
"Topeka, KS",39.04168,-95.692459
"Torrington, CT",41.830875,-73.096113
"Traverse City, MI",44.73092,-85.624059
"Trenton, NJ",40.228452,-74.718158
"Troy, AL",31.800175,-85.975851
"Truckee, CA",39.338788,-120.17233
"Tucson, AZ",32.254891,-110.946141
"Tullahoma, TN",35.370186,-86.214818
"Tulsa, OK",36.105449,-95.901334
"Tupelo, MS",34.248242,-88.729971
"Tuscaloosa, AL",33.206434,-87.539992
"Tuskegee, AL",32.422219,-85.706747
"Twin Falls, ID",42.561528,-114.454128
"Tyler, TX",32.310122,-95.301882
"Ukiah, CA",39.186235,-123.202585
"Union City, TN",36.423177,-89.045368
"Union, SC",34.722528,-81.629644
"Urbana, OH",40.111081,-83.738486
"Utica, NY",43.094718,-75.276013
"Utuado, PR",18.2655095,-66.7004519
"Uvalde, TX",29.205393,-99.795278
"Valdosta, GA",30.875651,-83.295826
"Vallejo, CA",38.10948,-122.212096
"Valley, AL",32.832025,-85.187242
"Van Wert, OH",40.865885,-84.588083
"Vermillion, SD",42.781791,-96.922961
"Vernal, UT",40.446755,-109.548026
"Vernon, TX",34.149981,-99.298435
"Vicksburg, MS",32.330889,-90.856628
"Victoria, TX",28.826115,-96.985119
"Vidalia, GA",32.235994,-82.409078
"Vincennes, IN",38.675474,-87.505022
"Vineland, NJ",39.480685,-75.027891
"Virginia Beach, VA",36.908627,-76.309596
"Visalia, CA",36.293486,-119.30068
"Wabash, IN",40.801738,-85.827412
"Waco, TX",31.542223,-97.166048
"Wahpeton, ND",46.268123,-96.601372
"Walla Walla, WA",46.039219,-118.349135
"Walterboro, SC",32.903589,-80.665237
"Wapakoneta, OH",40.573828,-84.19078
"Warner Robins, GA",32.580716,-83.668159
"Warren, PA",41.853255,-79.145579
"Warrensburg, MO",38.756022,-93.732463
"Warsaw, IN",41.250791,-85.831749
"Washington Court House, OH",39.539735,-83.437564
"Washington, DC",38.897222,-77.189759
"Washington, IN",38.653193,-87.167395
"Washington, NC",35.542248,-77.040831
"Waterloo, IA",42.495926,-92.384177
"Watertown, WI",43.192195,-88.725581
"Watertown, NY",44.044092,-75.713159
"Watertown, SD",44.906071,-97.12792
"Wauchula, FL",27.560807,-81.815649
"Wausau, WI",44.906757,-89.629632
"Waycross, GA",31.219845,-82.364224
"Weatherford, OK",35.536011,-98.692339
"Wenatchee, WA",47.423291,-120.289914
"West Plains, MO",36.737615,-91.87023
"West Point, MS",33.608389,-88.648618
"Wheeling, WV",40.05295,-80.726361
"Whitewater, WI",42.834061,-88.738122
"Wichita Falls, TX",33.903257,-98.518667
"Wichita, KS",37.679735,-97.327333
"Williamsport, PA",41.246705,-77.002493
"Willimantic, CT",41.72748,-72.240535
"Williston, ND",48.16567,-103.632732
"Willmar, MN",45.129721,-95.044552
"Wilmington, NC",34.217513,-77.898336
"Wilmington, OH",39.446003,-83.829306
"Wilson, NC",35.73806,-77.933946
"Winchester, VA",39.151061,-78.163027
"Winfield, KS",37.235033,-96.985102
"Winona, MN",44.044712,-91.662205
"Winston, NC",36.072205,-80.266476
"Woodward, OK",36.424832,-99.404726
"Wooster, OH",40.821726,-81.927248
"Worcester, MA",42.278357,-71.703799
"Worthington, MN",43.623728,-95.60404
"Yakima, WA",46.610361,-120.548226
"Yankton, SD",42.88669,-97.395038
"Yauco, PR",18.015816,-66.850303
"Yazoo City, MS",32.862333,-90.419048
"York, PA",39.95689,-76.717203
"Youngstown, OH",41.144766,-80.681079
"Yuba City, CA",39.122927,-121.608318
"Yuma, AZ",32.676904,-114.568173
"Zanesville, OH",39.95389,-82.016093